Order_ID,Order_Date,Product_Name,Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Customer_ID
ORD-101504,2025-02-01,Camping Tent,Sports & Outdoors,West,Wholesale,19,130.98,2488.62,CUST-1221
ORD-101505,2024-08-01,Leather Jacket,Fashion,South,In-Store,2,196.88,393.76,CUST-1013
ORD-101506,2025-01-23,Perfume,Beauty & Personal Care,North,In-Store,2,76.69,153.38,CUST-1274
ORD-101507,2025-06-12,Yoga Mat,Sports & Outdoors,South,Online,5,35.08,175.4,CUST-1077
ORD-101508,2025-07-21,Leather Jacket,Fashion,North,Affiliate,3,181.1,543.3,CUST-1068
ORD-101509,2026-05-02,Makeup Kit,Beauty & Personal Care,South,Affiliate,1,54.09,54.09,CUST-1092
ORD-101510,2024-10-20,Robotic Vacuum,Home & Kitchen,West,Online,3,287.79,863.37,CUST-1188
ORD-101511,2024-06-06,Ergonomic Chair,Home & Kitchen,West,Online,1,204.07,204.07,CUST-1337
ORD-101512,2025-12-28,Laptop,Electronics,West,Online,1,978.98,978.98,CUST-1296
ORD-101513,2025-09-11,Perfume,Beauty & Personal Care,East,Online,2,64.6,129.2,CUST-1280
ORD-101514,2025-05-25,Robotic Vacuum,Home & Kitchen,South,Online,2,276.77,553.54,CUST-1141
ORD-101515,2025-10-31,Self-Help Best Seller,Books & Stationery,West,In-Store,1,15.07,15.07,CUST-1034
ORD-101516,2025-06-18,Fountain Pen,Books & Stationery,North,Online,1,47.45,47.45,CUST-1314
ORD-101517,2024-05-07,Casual T-Shirt,Fashion,West,Online,1,25.9,25.9,CUST-1297
ORD-101518,2024-11-04,Coffee Maker,Home & Kitchen,South,In-Store,1,98.23,98.23,CUST-1121
ORD-101519,2024-12-13,Desk Organizer,Books & Stationery,West,Online,4,30.46,121.84,CUST-1347
ORD-101520,2025-10-02,Leather Jacket,Fashion,West,In-Store,1,177.84,177.84,CUST-1388
ORD-101521,2025-08-09,Self-Help Best Seller,Books & Stationery,South,In-Store,1,22.29,22.29,CUST-1246
ORD-101522,2025-04-11,Smartphone,Electronics,West,Wholesale,50,657.9,32895.0,CUST-1333
ORD-101523,2025-02-23,Bluetooth Speaker,Electronics,North,Online,2,77.56,155.12,CUST-1183
ORD-101524,2024-09-16,Designer Jeans,Fashion,South,In-Store,2,85.06,170.12,CUST-1264
ORD-101525,2026-02-21,Wireless Headphones,Electronics,East,Wholesale,33,122.37,4038.21,CUST-1312
ORD-101526,2025-08-26,Blender,Home & Kitchen,East,Wholesale,17,58.62,996.54,CUST-1145
ORD-101527,2024-06-01,Casual T-Shirt,Fashion,North,Online,4,28.76,115.04,CUST-1246
ORD-101528,2024-09-10,Casual T-Shirt,Fashion,South,Online,2,29.52,59.04,CUST-1112
ORD-101529,2024-09-08,Hair Dryer,Beauty & Personal Care,East,Online,3,75.26,225.78,CUST-1146
ORD-101530,2025-11-14,Cookware Set,Home & Kitchen,West,In-Store,4,136.71,546.84,CUST-1341
ORD-101531,2026-03-08,Fitness Tracker,Sports & Outdoors,East,Wholesale,55,62.26,3424.3,CUST-1161
ORD-101532,2026-03-17,Water Bottle,Sports & Outdoors,East,Online,3,18.85,56.55,CUST-1172
ORD-101533,2025-04-21,Hair Dryer,Beauty & Personal Care,South,Online,2,53.95,107.9,CUST-1004
ORD-101534,2024-12-16,Smartphone,Electronics,South,Online,2,786.11,1572.22,CUST-1152
ORD-101535,2024-02-22,Self-Help Best Seller,Books & Stationery,West,Online,5,19.25,96.25,CUST-1217
ORD-101536,2026-01-07,Camping Tent,Sports & Outdoors,North,In-Store,1,154.48,154.48,CUST-1396
ORD-101537,2024-07-25,Bluetooth Speaker,Electronics,West,Online,3,74.36,223.08,CUST-1018
ORD-101538,2024-01-23,Skincare Gift Set,Beauty & Personal Care,South,Online,2,54.68,109.36,CUST-1306
ORD-101539,2025-05-14,Essential Oil Diffuser,Beauty & Personal Care,South,Online,1,34.88,34.88,CUST-1118
ORD-101540,2025-04-27,Essential Oil Diffuser,Beauty & Personal Care,,Online,2,31.33,62.66,CUST-1335
ORD-101541,2024-10-15,Makeup Kit,Beauty & Personal Care,North,Wholesale,46,48.77,2243.42,CUST-1399
ORD-101542,2024-04-18,Water Bottle,Sports & Outdoors,East,In-Store,1,17.04,17.04,CUST-1362
ORD-101543,2025-01-16,Smart TV,Electronics,South,Wholesale,36,548.34,19740.24,CUST-1289
ORD-101544,2025-03-01,Desk Organizer,Books & Stationery,South,Wholesale,46,25.04,1151.84,CUST-1009
ORD-101545,2024-05-30,Yoga Mat,Sports & Outdoors,South,Online,2,28.06,56.12,CUST-1033
ORD-101546,2024-04-14,Leather Journal,Books & Stationery,West,In-Store,2,20.21,40.42,CUST-1274
ORD-101547,2026-03-26,Essential Oil Diffuser,Beauty & Personal Care,South,In-Store,2,32.56,65.12,CUST-1175
ORD-101548,2026-05-04,Hiking Backpack,Sports & Outdoors,West,Online,2,92.84,185.68,CUST-1336
ORD-101549,2025-12-25,Designer Jeans,Fashion,East,Online,2,94.35,188.7,CUST-1297
ORD-101550,2024-08-31,Ergonomic Chair,Home & Kitchen,North,Online,3,193.68,581.04,CUST-1245
ORD-101551,2026-05-07,Ergonomic Chair,Home & Kitchen,East,In-Store,2,225.94,451.88,CUST-1107
ORD-101552,2024-10-30,Smartphone,Electronics,West,In-Store,3,726.51,2179.53,CUST-1023
ORD-101553,2025-11-17,Water Bottle,Sports & Outdoors,North,In-Store,4,23.18,92.72,CUST-1030
ORD-101554,2025-12-10,Bluetooth Speaker,Electronics,West,Affiliate,1,60.49,60.49,CUST-1337
ORD-101555,2025-11-04,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,2,25.56,51.12,CUST-1222
ORD-101556,2024-09-15,Leather Jacket,Fashion,South,In-Store,1,188.23,188.23,CUST-1172
ORD-101557,2026-03-07,Running Shoes,Fashion,East,Wholesale,59,92.04,5430.36,CUST-1194
ORD-101558,2024-11-02,Ergonomic Chair,Home & Kitchen,East,Online,2,203.11,406.22,CUST-1136
ORD-101559,2025-06-23,Hiking Backpack,Sports & Outdoors,South,Online,1,76.84,76.84,CUST-1189
ORD-101560,2024-10-31,Air Fryer,Home & Kitchen,West,Online,4,116.9,467.6,CUST-1000
ORD-101561,2024-08-04,Bluetooth Speaker,Electronics,West,Online,2,60.67,121.34,CUST-1334
ORD-101562,2024-06-03,Perfume,Beauty & Personal Care,South,In-Store,3,87.97,263.91,CUST-1143
ORD-101563,2025-11-14,Cookware Set,Home & Kitchen,East,In-Store,3,137.44,412.32,CUST-1241
ORD-101564,2025-09-13,Desk Organizer,Books & Stationery,North,Wholesale,40,28.83,1153.2,CUST-1057
ORD-101565,2025-02-26,Sunglasses,Fashion,South,Affiliate,2,71.2,142.4,CUST-1372
ORD-101566,2025-12-17,Smart TV,Electronics,North,Online,1,606.58,606.58,CUST-1333
ORD-101567,2024-02-01,Running Shoes,Fashion,West,Online,4,90.68,362.72,CUST-1190
ORD-101568,2025-06-03,Hair Dryer,Beauty & Personal Care,North,In-Store,2,54.27,108.54,CUST-1398
ORD-101569,2024-02-22,Designer Jeans,Fashion,North,In-Store,1,91.57,91.57,CUST-1097
ORD-101570,2024-02-03,Blender,Home & Kitchen,South,Online,3,65.31,195.93,CUST-1111
ORD-101571,2026-05-14,Smartphone,Electronics,West,Online,2,756.57,1513.14,CUST-1154
ORD-101572,2026-02-22,Dumbbells,Sports & Outdoors,East,Online,5,52.97,264.85,CUST-1194
ORD-101573,2026-02-18,Perfume,Beauty & Personal Care,North,Online,5,85.87,429.35,CUST-1078
ORD-101574,2025-11-21,Fitness Tracker,Sports & Outdoors,East,Affiliate,3,53.81,161.43,CUST-1313
ORD-101575,2024-09-03,Hiking Backpack,Sports & Outdoors,East,Affiliate,1,81.14,81.14,CUST-1116
ORD-101576,2025-07-15,Self-Help Best Seller,Books & Stationery,South,Online,1,21.38,21.38,CUST-1141
ORD-101577,2026-02-18,Camping Tent,Sports & Outdoors,South,Online,1,141.95,141.95,CUST-1277
ORD-101578,2025-08-17,Bluetooth Speaker,Electronics,West,Online,5,60.88,304.4,CUST-1065
ORD-101579,2026-03-31,Perfume,Beauty & Personal Care,East,Online,3,73.34,220.02,CUST-1130
ORD-101580,2026-05-04,Skincare Gift Set,Beauty & Personal Care,West,Wholesale,20,50.49,1009.8,CUST-1142
ORD-101581,2024-02-06,Leather Journal,Books & Stationery,West,Online,3,25.05,75.15,CUST-1229
ORD-101582,2024-07-11,Bluetooth Speaker,Electronics,East,In-Store,2,66.1,132.2,CUST-1267
ORD-101583,2024-12-06,Hair Dryer,Beauty & Personal Care,East,,3,57.69,173.07,CUST-1118
ORD-101584,2025-11-10,Hiking Backpack,Sports & Outdoors,North,Online,1,70.22,70.22,CUST-1296
ORD-101585,2025-12-27,Smart TV,Electronics,West,Online,4,631.73,2526.92,CUST-1373
ORD-101586,2024-02-06,Fountain Pen,Books & Stationery,East,Online,2,35.98,71.96,CUST-1151
ORD-101587,2024-12-30,Cookware Set,Home & Kitchen,South,In-Store,1,153.04,153.04,CUST-1100
ORD-101588,2025-08-02,Fitness Tracker,Sports & Outdoors,South,In-Store,1,59.2,59.2,CUST-1166
ORD-101589,2024-10-10,Smartphone,Electronics,North,In-Store,1,767.2,767.2,CUST-1009
ORD-101590,2024-07-21,Sunglasses,Fashion,North,Wholesale,27,47.98,1295.46,CUST-1297
ORD-101591,2025-01-06,Smartphone,Electronics,West,Online,2,731.44,1462.88,CUST-1014
ORD-101592,2026-01-19,Hiking Backpack,Sports & Outdoors,East,Online,3,90.26,270.78,CUST-1284
ORD-101593,2024-05-30,Laptop,Electronics,East,In-Store,2,979.88,1959.76,CUST-1380
ORD-101594,2024-11-02,Sci-Fi Novel,Books & Stationery,East,Online,2,14.84,29.68,CUST-1302
ORD-101595,2025-03-13,Winter Coat,Fashion,South,Online,1,177.44,177.44,CUST-1170
ORD-101596,2025-11-25,Fountain Pen,Books & Stationery,South,In-Store,1,37.93,37.93,CUST-1163
ORD-101597,2024-10-11,Laptop,Electronics,North,In-Store,3,968.58,2905.74,CUST-1305
ORD-101598,2025-12-05,Fountain Pen,Books & Stationery,East,Affiliate,1,46.76,46.76,CUST-1265
ORD-101599,2025-06-15,Hair Dryer,Beauty & Personal Care,East,Wholesale,18,51.42,925.56,CUST-1107
ORD-101600,2026-01-23,Designer Jeans,Fashion,South,,2,82.42,164.84,CUST-1371
ORD-101601,2025-03-09,Essential Oil Diffuser,Beauty & Personal Care,South,Affiliate,1,26.21,26.21,CUST-1008
ORD-101602,2025-07-10,Bluetooth Speaker,Electronics,North,Online,1,77.21,77.21,CUST-1148
ORD-101603,2025-11-27,Hair Dryer,Beauty & Personal Care,South,Wholesale,43,44.65,1919.95,CUST-1041
ORD-101604,2026-02-09,Hair Dryer,Beauty & Personal Care,North,Online,1,65.61,65.61,CUST-1130
ORD-101605,2026-03-13,Hair Dryer,Beauty & Personal Care,South,Wholesale,42,57.08,2397.36,CUST-1029
ORD-101606,2024-12-16,Essential Oil Diffuser,Beauty & Personal Care,East,Online,1,30.09,30.09,CUST-1291
ORD-101607,2024-03-31,Perfume,Beauty & Personal Care,West,Online,3,86.98,260.94,CUST-1191
ORD-101608,2025-05-30,Designer Jeans,Fashion,South,In-Store,1,94.0,94.0,CUST-1359
ORD-101609,2025-12-13,Running Shoes,Fashion,East,In-Store,4,101.32,405.28,CUST-1286
ORD-101610,2024-09-15,Ergonomic Chair,Home & Kitchen,South,Online,5,222.77,1113.85,CUST-1354
ORD-101611,2024-11-15,Self-Help Best Seller,Books & Stationery,East,In-Store,1,20.59,20.59,CUST-1151
ORD-101612,2024-04-04,Sci-Fi Novel,Books & Stationery,South,Online,1,15.74,15.74,CUST-1399
ORD-101613,2025-04-08,Ergonomic Chair,Home & Kitchen,North,Wholesale,52,166.57,8661.64,CUST-1044
ORD-101614,2026-04-28,Fountain Pen,Books & Stationery,South,Online,1,47.72,47.72,CUST-1251
ORD-101615,2024-11-25,Ergonomic Chair,Home & Kitchen,West,Online,4,205.04,820.16,CUST-1049
ORD-101616,2024-09-22,Cookware Set,Home & Kitchen,West,Wholesale,35,129.66,4538.1,CUST-1315
ORD-101617,2026-03-23,Camping Tent,Sports & Outdoors,West,Wholesale,17,126.06,2143.02,CUST-1269
ORD-101618,2024-07-23,Smart TV,Electronics,South,Online,1,645.26,645.26,CUST-1186
ORD-101619,2024-12-02,Bluetooth Speaker,Electronics,South,Online,3,63.27,189.81,CUST-1020
ORD-101620,2026-03-03,Yoga Mat,Sports & Outdoors,South,In-Store,1,26.46,26.46,CUST-1271
ORD-101621,2026-03-04,Yoga Mat,Sports & Outdoors,North,Online,4,25.66,102.64,CUST-1282
ORD-101622,2026-05-11,Air Fryer,Home & Kitchen,South,Online,1,119.52,119.52,CUST-1097
ORD-101623,2025-05-22,Laptop,Electronics,East,Online,2,919.67,1839.34,CUST-1111
ORD-101624,2026-04-22,Smart TV,Electronics,South,In-Store,3,603.79,1811.37,CUST-1203
ORD-101625,2025-04-20,Robotic Vacuum,Home & Kitchen,South,Affiliate,1,278.6,278.6,CUST-1282
ORD-101626,2024-10-13,Smartwatch,Electronics,East,Online,1,206.49,206.49,CUST-1273
ORD-101627,2024-11-28,Sunglasses,Fashion,West,Affiliate,2,69.32,138.64,CUST-1210
ORD-101628,2026-03-27,Robotic Vacuum,Home & Kitchen,North,Online,4,290.69,1162.76,CUST-1303
ORD-101629,2025-05-01,Fitness Tracker,Sports & Outdoors,West,In-Store,2,75.73,151.46,CUST-1200
ORD-101630,2025-12-05,Self-Help Best Seller,Books & Stationery,North,Online,3,19.06,57.18,CUST-1170
ORD-101631,2024-02-20,Wireless Headphones,Electronics,West,Wholesale,31,114.86,3560.66,CUST-1362
ORD-101632,2024-11-20,Winter Coat,Fashion,East,Affiliate,1,137.55,137.55,CUST-1004
ORD-101633,2024-06-24,Desk Organizer,Books & Stationery,North,In-Store,3,27.18,81.54,CUST-1091
ORD-101634,2025-09-11,Yoga Mat,Sports & Outdoors,West,Online,2,36.08,72.16,CUST-1364
ORD-101635,2026-01-22,Fountain Pen,Books & Stationery,East,Online,3,33.65,100.95,CUST-1010
ORD-101636,2024-04-15,Makeup Kit,Beauty & Personal Care,West,Online,1,61.59,61.59,CUST-1215
ORD-101637,2025-07-28,Essential Oil Diffuser,Beauty & Personal Care,West,Online,1,26.59,26.59,CUST-1378
ORD-101638,2024-09-11,Fitness Tracker,Sports & Outdoors,South,Online,1,57.21,57.21,CUST-1158
ORD-101639,2024-04-09,Dumbbells,Sports & Outdoors,West,In-Store,3,49.66,148.98,CUST-1164
ORD-101640,2026-03-25,Self-Help Best Seller,Books & Stationery,South,In-Store,4,21.29,85.16,CUST-1166
ORD-101641,2026-05-11,Skincare Gift Set,Beauty & Personal Care,North,Online,1,56.86,56.86,CUST-1144
ORD-101642,2025-09-05,Wireless Headphones,Electronics,East,Affiliate,4,148.05,592.2,CUST-1391
ORD-101643,2025-04-23,Hair Dryer,Beauty & Personal Care,South,Online,2,77.06,154.12,CUST-1069
ORD-101644,2024-11-13,Skincare Gift Set,Beauty & Personal Care,South,Online,2,40.29,80.58,CUST-1311
ORD-101645,2024-05-31,Hair Dryer,Beauty & Personal Care,South,Affiliate,1,71.03,71.03,CUST-1356
ORD-101646,2025-07-23,Smartphone,Electronics,North,Online,2,715.45,1430.9,CUST-1208
ORD-101647,2024-07-04,Water Bottle,Sports & Outdoors,South,In-Store,1,19.7,19.7,CUST-1288
ORD-101648,2024-12-05,Self-Help Best Seller,Books & Stationery,North,Online,2,18.17,36.34,CUST-1152
ORD-101649,2024-05-28,Water Bottle,Sports & Outdoors,West,In-Store,3,15.66,46.98,CUST-1023
ORD-101650,2026-02-16,Makeup Kit,Beauty & Personal Care,East,In-Store,3,54.03,162.09,CUST-1213
ORD-101651,2025-01-10,Water Bottle,Sports & Outdoors,West,Wholesale,32,17.87,571.84,CUST-1107
ORD-101652,2024-02-17,Camping Tent,Sports & Outdoors,South,Online,1,174.05,174.05,CUST-1387
ORD-101653,2024-08-09,Designer Jeans,Fashion,East,Online,1,86.46,86.46,CUST-1034
ORD-101654,2024-08-04,Essential Oil Diffuser,Beauty & Personal Care,West,In-Store,3,26.85,80.55,CUST-1201
ORD-101655,2024-12-31,Hiking Backpack,Sports & Outdoors,North,In-Store,1,77.18,77.18,CUST-1360
ORD-101656,2025-02-27,Desk Organizer,Books & Stationery,South,Affiliate,1,26.35,26.35,CUST-1143
ORD-101657,2024-04-19,Running Shoes,Fashion,North,Online,3,115.38,346.14,CUST-1286
ORD-101658,2024-03-06,Perfume,Beauty & Personal Care,North,Online,2,64.11,128.22,CUST-1087
ORD-101659,2024-08-27,Bluetooth Speaker,Electronics,North,In-Store,4,75.03,300.12,CUST-1024
ORD-101660,2024-05-24,Camping Tent,Sports & Outdoors,North,In-Store,3,156.84,470.52,CUST-1252
ORD-101661,2024-03-12,Ergonomic Chair,Home & Kitchen,West,Affiliate,3,199.58,598.74,CUST-1006
ORD-101662,2025-10-06,Cookware Set,Home & Kitchen,South,Online,5,153.5,767.5,CUST-1359
ORD-101663,2024-08-18,Winter Coat,Fashion,West,In-Store,1,133.52,133.52,CUST-1388
ORD-101664,2025-12-05,Air Fryer,Home & Kitchen,South,Wholesale,19,79.74,1515.06,CUST-1094
ORD-101665,2025-02-09,Self-Help Best Seller,Books & Stationery,North,Online,1,21.77,21.77,CUST-1106
ORD-101666,2024-06-21,Self-Help Best Seller,Books & Stationery,North,Affiliate,2,20.4,40.8,CUST-1258
ORD-101667,2025-04-24,Ergonomic Chair,Home & Kitchen,East,Affiliate,1,195.45,195.45,CUST-1014
ORD-101668,2025-03-07,Robotic Vacuum,Home & Kitchen,South,In-Store,1,289.3,289.3,CUST-1289
ORD-101669,2025-06-27,Blender,Home & Kitchen,South,Online,1,50.47,50.47,CUST-1258
ORD-101670,2024-09-05,Running Shoes,Fashion,South,In-Store,2,109.5,219.0,CUST-1330
ORD-101671,2025-03-19,Running Shoes,Fashion,South,Online,1,106.92,106.92,CUST-1072
ORD-101672,2025-11-13,Hiking Backpack,Sports & Outdoors,South,In-Store,5,99.31,496.55,CUST-1300
ORD-101673,2026-05-03,Air Fryer,Home & Kitchen,West,In-Store,2,102.12,204.24,CUST-1359
ORD-101674,2024-11-24,Self-Help Best Seller,Books & Stationery,North,Online,1,19.68,19.68,CUST-1257
ORD-101675,2025-04-27,Air Fryer,Home & Kitchen,South,Online,3,106.98,320.94,CUST-1261
ORD-101676,2026-03-29,Coffee Maker,Home & Kitchen,North,Online,4,97.24,388.96,CUST-1035
ORD-101677,2025-04-18,Hair Dryer,Beauty & Personal Care,North,Online,2,57.85,115.7,CUST-1078
ORD-101678,2025-03-19,Leather Journal,Books & Stationery,South,Online,1,24.37,24.37,CUST-1174
ORD-101679,2024-04-09,Leather Journal,Books & Stationery,South,Online,3,22.35,67.05,CUST-1397
ORD-101680,2025-08-09,Sci-Fi Novel,Books & Stationery,East,Online,2,16.56,33.12,CUST-1317
ORD-101681,2024-12-28,Hair Dryer,Beauty & Personal Care,North,Online,1,68.94,68.94,CUST-1122
ORD-101682,2024-02-07,Desk Organizer,Books & Stationery,North,In-Store,1,31.07,31.07,CUST-1361
ORD-101683,2025-01-28,Casual T-Shirt,Fashion,East,In-Store,1,22.08,22.08,CUST-1176
ORD-101684,2025-08-06,Leather Journal,Books & Stationery,East,Online,2,24.22,48.44,CUST-1282
ORD-101685,2025-06-03,Leather Jacket,Fashion,South,Online,2,191.92,383.84,CUST-1130
ORD-101686,2024-09-26,Makeup Kit,Beauty & Personal Care,West,Online,2,58.27,116.54,CUST-1293
ORD-101687,2025-03-09,Leather Journal,Books & Stationery,North,Online,1,26.63,26.63,CUST-1054
ORD-101688,2025-01-17,Water Bottle,Sports & Outdoors,East,In-Store,2,23.89,47.78,CUST-1066
ORD-101689,2024-12-08,Smartphone,Electronics,North,In-Store,1,705.89,705.89,CUST-1176
ORD-101690,2025-06-17,Fitness Tracker,Sports & Outdoors,West,Wholesale,51,53.96,2751.96,CUST-1127
ORD-101691,2025-07-10,Bluetooth Speaker,Electronics,West,Affiliate,4,62.6,250.4,CUST-1342
ORD-101692,2025-07-28,Robotic Vacuum,Home & Kitchen,East,In-Store,5,285.9,1429.5,CUST-1242
ORD-101693,2025-07-21,Hair Dryer,Beauty & Personal Care,South,Online,1,50.14,50.14,CUST-1189
ORD-101694,2025-08-13,Designer Jeans,Fashion,East,Online,2,89.7,179.4,CUST-1315
ORD-101695,2025-05-11,Smartwatch,Electronics,North,Affiliate,1,217.77,217.77,CUST-1344
ORD-101696,2024-12-14,Dumbbells,Sports & Outdoors,North,Online,5,50.47,252.35,CUST-1073
ORD-101697,2026-02-13,Leather Journal,Books & Stationery,North,Online,1,21.32,21.32,CUST-1384
ORD-101698,2024-08-19,Air Fryer,Home & Kitchen,North,In-Store,3,96.37,289.11,CUST-1277
ORD-101699,2025-11-24,Yoga Mat,Sports & Outdoors,North,Online,2,39.72,79.44,CUST-1092
ORD-101700,2025-04-04,Leather Jacket,Fashion,North,Online,4,189.55,758.2,CUST-1217
ORD-101701,2026-01-25,Ergonomic Chair,Home & Kitchen,North,Wholesale,23,169.6,3900.8,CUST-1074
ORD-101702,2025-01-10,Coffee Maker,Home & Kitchen,West,In-Store,5,99.79,498.95,CUST-1235
ORD-101703,2024-09-16,Leather Journal,Books & Stationery,South,Online,2,23.38,46.76,CUST-1121
ORD-101704,2026-01-15,Running Shoes,Fashion,East,Online,2,119.45,238.9,CUST-1146
ORD-101705,2024-11-27,Ergonomic Chair,Home & Kitchen,East,Online,5,197.22,986.1,CUST-1083
ORD-101706,2026-04-15,Perfume,Beauty & Personal Care,South,In-Store,1,60.5,60.5,CUST-1029
ORD-101707,2024-05-05,Essential Oil Diffuser,Beauty & Personal Care,,Online,5,28.98,144.9,CUST-1024
ORD-101708,2025-05-28,Desk Organizer,Books & Stationery,East,Online,4,27.72,110.88,CUST-1220
ORD-101709,2024-12-08,Winter Coat,Fashion,East,In-Store,3,177.82,533.46,CUST-1247
ORD-101710,2026-01-12,Cookware Set,Home & Kitchen,North,Wholesale,15,124.42,1866.3,CUST-1160
ORD-101711,2024-09-11,Wireless Headphones,Electronics,North,Online,4,145.79,583.16,CUST-1138
ORD-101712,2024-04-06,Laptop,Electronics,East,Online,3,995.49,2986.47,CUST-1287
ORD-101713,2024-05-17,Winter Coat,Fashion,West,In-Store,1,151.57,151.57,CUST-1199
ORD-101714,2026-02-02,Smart TV,Electronics,East,Wholesale,35,527.87,18475.45,CUST-1260
ORD-101715,2024-12-06,Laptop,Electronics,East,In-Store,2,906.38,1812.76,CUST-1038
ORD-101716,2024-06-10,Dumbbells,Sports & Outdoors,West,Online,3,48.78,146.34,CUST-1027
ORD-101717,2024-12-21,Laptop,Electronics,North,In-Store,4,996.06,3984.24,CUST-1198
ORD-101718,2024-07-10,Bluetooth Speaker,Electronics,South,In-Store,2,70.7,141.4,CUST-1118
ORD-101719,2025-07-30,Sunglasses,Fashion,East,Online,1,55.68,55.68,CUST-1106
ORD-101720,2024-01-12,Robotic Vacuum,Home & Kitchen,East,Online,1,260.69,260.69,CUST-1298
ORD-101721,2024-02-03,Laptop,Electronics,North,In-Store,4,936.66,3746.64,CUST-1023
ORD-101722,2024-08-08,Leather Journal,Books & Stationery,West,In-Store,1,24.41,24.41,CUST-1266
ORD-101723,2025-09-17,Makeup Kit,Beauty & Personal Care,North,Online,5,54.48,272.4,CUST-1398
ORD-101724,2025-12-02,Sci-Fi Novel,Books & Stationery,South,In-Store,1,17.99,17.99,CUST-1015
ORD-101725,2024-10-23,Smartphone,Electronics,West,Online,4,704.24,2816.96,CUST-1334
ORD-101726,2025-02-25,Hair Dryer,Beauty & Personal Care,West,Online,1,59.01,59.01,CUST-1061
ORD-101727,2025-08-27,Cookware Set,Home & Kitchen,East,In-Store,1,151.89,151.89,CUST-1197
ORD-101728,2024-10-08,Robotic Vacuum,Home & Kitchen,East,In-Store,2,287.82,575.64,CUST-1284
ORD-101729,2024-04-04,Ergonomic Chair,Home & Kitchen,North,Online,1,197.46,197.46,CUST-1398
ORD-101730,2025-12-19,Self-Help Best Seller,Books & Stationery,West,Online,1,16.75,16.75,CUST-1054
ORD-101731,2025-07-31,Bluetooth Speaker,Electronics,East,In-Store,2,75.85,151.7,CUST-1225
ORD-101732,2026-01-27,Camping Tent,Sports & Outdoors,North,In-Store,3,147.94,443.82,CUST-1203
ORD-101733,2024-04-21,Winter Coat,Fashion,South,In-Store,5,176.84,884.2,CUST-1300
ORD-101734,2025-03-10,Ergonomic Chair,Home & Kitchen,East,In-Store,3,193.51,580.53,CUST-1077
ORD-101735,2024-12-01,Yoga Mat,Sports & Outdoors,East,Online,4,25.81,103.24,CUST-1099
ORD-101736,2025-11-14,Sci-Fi Novel,Books & Stationery,East,Online,5,16.69,83.45,CUST-1172
ORD-101737,2024-11-25,Sci-Fi Novel,Books & Stationery,North,In-Store,3,15.37,46.11,CUST-1334
ORD-101738,2024-07-30,Cookware Set,Home & Kitchen,West,Online,1,144.66,144.66,CUST-1292
ORD-101739,2024-09-25,Bluetooth Speaker,Electronics,West,In-Store,2,72.85,145.7,CUST-1114
ORD-101740,2025-12-01,Winter Coat,Fashion,North,In-Store,4,161.74,646.96,CUST-1349
ORD-101741,2025-03-20,Skincare Gift Set,Beauty & Personal Care,West,In-Store,4,58.03,232.12,CUST-1181
